Running command: vulture C:\Users\System 8\FOD --min-confidence 60
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sq\formats.py:8: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sq\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sq\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sq\formats.py:19: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sq\formats.py:20: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:7: unused variable 'DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:8: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:11: unused variable 'SHORT_DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:12: unused variable 'FIRST_DAY_OF_WEEK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:16: unused variable 'DATE_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:28: unused variable 'DATETIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:42: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:43: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr\formats.py:44: unused variable 'NUMBER_GROUPING' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:7: unused variable 'DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:8: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:11: unused variable 'SHORT_DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:12: unused variable 'FIRST_DAY_OF_WEEK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:16: unused variable 'DATE_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:28: unused variable 'DATETIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:42: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:43: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py:44: unused variable 'NUMBER_GROUPING' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:7: unused variable 'DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:8: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:11: unused variable 'SHORT_DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:12: unused variable 'FIRST_DAY_OF_WEEK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:17: unused variable 'DATE_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:22: unused variable 'DATETIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:33: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:34: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\sv\formats.py:35: unused variable 'NUMBER_GROUPING' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ta\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ta\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ta\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ta\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\te\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\te\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\te\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\te\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:7: unused variable 'DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:8: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:11: unused variable 'SHORT_DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:12: unused variable 'FIRST_DAY_OF_WEEK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:16: unused variable 'DATE_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:20: unused variable 'DATETIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:30: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:31: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tg\formats.py:32: unused variable 'NUMBER_GROUPING' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:7: unused variable 'DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:8: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:11: unused variable 'SHORT_DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:12: unused variable 'FIRST_DAY_OF_WEEK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:16: unused variable 'DATE_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:21: unused variable 'TIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:26: unused variable 'DATETIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:31: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:32: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\th\formats.py:33: unused variable 'NUMBER_GROUPING' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:7: unused variable 'DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:8: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:11: unused variable 'SHORT_DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:12: unused variable 'FIRST_DAY_OF_WEEK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:16: unused variable 'DATE_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:20: unused variable 'DATETIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:30: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:31: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tk\formats.py:32: unused variable 'NUMBER_GROUPING' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:7: unused variable 'DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:8: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:11: unused variable 'SHORT_DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:12: unused variable 'FIRST_DAY_OF_WEEK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:16: unused variable 'DATE_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:23: unused variable 'DATETIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:28: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:29: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\tr\formats.py:30: unused variable 'NUMBER_GROUPING' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ug\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ug\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ug\formats.py:7: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ug\formats.py:8: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ug\formats.py:9: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ug\formats.py:10: unused variable 'SHORT_DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ug\formats.py:11: unused variable 'FIRST_DAY_OF_WEEK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ug\formats.py:12: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ug\formats.py:13: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\ug\formats.py:14: unused variable 'NUMBER_GROUPING' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:7: unused variable 'DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:8: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:11: unused variable 'SHORT_DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:12: unused variable 'FIRST_DAY_OF_WEEK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:16: unused variable 'DATE_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:20: unused variable 'TIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:25: unused variable 'DATETIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:33: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:34: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uk\formats.py:35: unused variable 'NUMBER_GROUPING' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:6: unused variable 'TIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:7: unused variable 'DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:8: unused variable 'YEAR_MONTH_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:9: unused variable 'MONTH_DAY_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:10: unused variable 'SHORT_DATE_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:11: unused variable 'SHORT_DATETIME_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:12: unused variable 'FIRST_DAY_OF_WEEK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:16: unused variable 'DATE_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:20: unused variable 'DATETIME_INPUT_FORMATS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:28: unused variable 'DECIMAL_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:29: unused variable 'THOUSAND_SEPARATOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\uz\formats.py:30: unused variable 'NUMBER_GROUPING' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\django\conf\locale\vi\formats.py:5: unused variable 'DATE_FORMAT' (60% confidence)
